主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
游客画像,携程展演类日均订单同比,80,%,增长率,2024-10-01 至 2024-10-07,7天,携程自披露口径,平台GMV,平台自披露,实际,同比,7,增长率,2026-08-21,,携程(经济参考报),2024年国庆旅游消费报告,2024-10-07,C,http://jjckb.xinhuanet.com/20241007/9e38ae79b9794ca48be0ee24205f431b/c.html,全国超90场演唱会;该平台自身口径
游客画像,途牛国内长线游占比,超50,%,百分比,2024-10-01 至 2024-10-07,7天,途牛自披露口径,平台GMV,平台自披露,实际,无(水平值),7,水平值,2026-08-21,,途牛旅游网(齐鲁晚报转引),2024国庆旅游消费盘点,2024-10-08,C,https://m.qlwb.com.cn/detail/24864904.html,出境游占比超20%;该平台自身口径
酒店住宿,万达满房酒店占比,超半数,家,定性,2024-10-01 至 2024-10-07,7天,万达自披露口径,酒店OCC,平台自披露,实际,无(水平值),7,定性,2026-08-21,,万达酒店及度假村(新京报转引),国庆数据,2024-10-08,C,https://m.bjnews.com.cn/detail/1728390922168364.html,山西太原/长治/临汾及新疆阿勒泰/吐鲁番连续5天满房;该平台自身口径
酒店住宿,全国酒店行业平均RevPAR/ADR/OCC,本期无权威来源,—,元/间夜,2024-10-01 至 2024-10-07,7天,国庆7天口径v1.0,酒店RevPAR,待核,实际,无(水平值),7,定性,2026-08-21,全国总量缺项,STR/酒店之家,未发布2024国庆全国口径,2024-10,C,https://www.chinanews.com.cn/gn/2024/10-09/10298441.shtml,STR/酒店之家未发布2024国庆全国口径;以华住/锦江/万达/洲际等集团披露替代
酒店住宿,华住中国接待住客,超810,万人次,人次,2024-10-01 至 2024-10-07,7天,华住自披露口径,酒店间夜,平台自披露,实际,同比,7,水平值,2026-08-21,,华住集团(观察者网),国庆假期经营数据,2024-10-08,C,https://m.guancha.cn/GongSi/2024_10_10_751292.shtml,为去年同期1.2倍;徐州/南昌入住率>95%;该平台自身口径
酒店住宿,洲际度假酒店总收入同比,34,%,增长率,2024-10-01 至 2024-10-07,7天,洲际自披露口径,酒店间夜,平台自披露,实际,同比,7,增长率,2026-08-21,,洲际酒店集团(金融界转引),国庆数据,2024-10-18,C,https://m.jrj.com.cn/toutiao/2024/10/18/44164646.shtml,10/4入住率99%;该平台自身口径
酒店住宿,锦江10/1-3入住率同比,3,个百分点,百分比,2024-10-01 至 2024-10-03,3天,锦江自披露口径,酒店OCC,平台自披露,实际,同比,7,水平值,2026-08-21,,锦江酒店(中国区)(新浪转引),酒店经营数据,2024-10-08,C,https://www.sina.cn/news/detail/5086794007973853.html,量涨价跌:出租率升、房价降;该平台自身口径
酒店住宿,锦江10/1-3平均RevPAR同比,-1,%,百分比,2024-10-01 至 2024-10-03,3天,锦江自披露口径,酒店RevPAR,平台自披露,实际,同比,7,水平值,2026-08-21,,锦江酒店(中国区)(新浪转引),酒店经营数据,2024-10-08,C,https://www.sina.cn/news/detail/5086794007973853.html,该平台自身口径
酒店住宿,锦江10/1-3平均房价同比,-4,%,百分比,2024-10-01 至 2024-10-03,3天,锦江自披露口径,酒店ADR,平台自披露,实际,同比,7,水平值,2026-08-21,,锦江酒店(中国区)(新浪转引),酒店经营数据,2024-10-08,C,https://www.sina.cn/news/detail/5086794007973853.html,ADR下降
酒店住宿,锦江中国区接待旅客,超1000,万人次,人次,2024-10-01 至 2024-10-07,7天,锦江自披露口径,酒店间夜,平台自披露,实际,无(水平值),7,水平值,2026-08-21,,锦江酒店(中国区)(21世纪经济报道),国庆经营数据,2024-10-08,C,https://www.21jingji.com/article/20241008/herald/53258c6df62ce1506871957305e48404.html,前四天整体入住率约90%(+3pct);10/3满房超6000家;该平台自身口径
