主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
游客画像,避暑游热门目的地增速,200,%,增长率,2024-07-01~2024-08-31,7-8月合计,暑假62天口径v1.0,客流人次,待核,实际,无(水平值),62,增长率,2026-08-21,,央视(平台数据),暑期文旅消费盘点,2024-09-02,B,https://news.cctv.com/2024/09/02/ARTIrCbFj5cDxbMJuJ6NKi38240902.shtml,"原文""避暑游热门目的地+3倍以上"";数值记200%为""3倍""下限;平台口径"
酒店住宿,三亚亚特兰蒂斯入住率,89.6,%,百分比,2024-07-01~2024-08-31,7-8月合计,复星旅文财报口径,酒店间夜,待核,实际,同比,62,增长率,2026-08-21,,复星旅文(2024H1财报),2024年上半年财报,2024-08,C,https://www.sohu.com/a/804738155_114988,同比+3pct;客房ADR 2044元
酒店住宿,三亚亚特兰蒂斯客房ADR,2044,元,元/间夜,2024-07-01~2024-08-31,7-8月合计,复星旅文财报口径,酒店ADR,待核,实际,无(水平值),62,水平值,2026-08-21,,复星旅文(2024H1财报),2024年上半年财报,2024-08,C,https://www.sohu.com/a/804738155_114988,高端度假酒店价格标杆
酒店住宿,三线以下城市酒店经营指标增长前十占比,90,%,水平值,2024-07-01~2024-08-31,7-8月合计,尚美数智酒店集团口径,酒店间夜,待核,实际,无(水平值),62,水平值,2026-08-21,,尚美数智酒店集团,暑期数据,2024-08,C,https://www.toutiao.com/article/7407655600668017204/,经营指标增长前十中三线以下城市占90%;宁夏吴忠OCC同比+62.2pct全国第一
酒店住宿,中星酒店平均价格同比,-8,%,增长率,2024-07-01~2024-08-31,7-8月合计,去哪儿大数据口径,酒店ADR,平台自披露,实际,同比,62,增长率,2026-08-21,,去哪儿大数据,暑期酒店价格分析,2024-08-27,C,https://www.toutiao.com/article/7407655600668017204/,国际机票-22%、国际酒店-24%;该平台自身口径
酒店住宿,全国酒店平均ADR,216.68,元,元/间夜,2024-07-01~2024-08-31,7-8月合计,酒店行业跟踪口径,酒店RevPAR,行业协会计,实际,同比,62,增长率,2026-08-21,,中信证券(酒店数据跟踪),2024年8月第5周酒店数据跟踪,2024-09,C,https://www.meiritouyan.com/3886.html,暑期7-8月;同比-5.3%
酒店住宿,全国酒店平均OCC,65.69,%,百分比,2024-07-01~2024-08-31,7-8月合计,酒店行业跟踪口径,酒店间夜,行业协会计,实际,同比,62,增长率,2026-08-21,,中信证券(酒店数据跟踪),2024年8月第5周酒店数据跟踪,2024-09,C,https://www.meiritouyan.com/3886.html,同比+0.4pct
酒店住宿,全国酒店平均RevPAR,142.71,元,元/间夜,2024-07-01~2024-08-31,7-8月合计,酒店行业跟踪口径,酒店RevPAR,行业协会计,实际,同比,62,增长率,2026-08-21,,中信证券(酒店数据跟踪),2024年8月第5周酒店数据跟踪,2024-09,C,https://www.meiritouyan.com/3886.html,同比-4.8%;间夜需求约+6.2%
酒店住宿,全国酒店间夜需求同比,6.2,%,增长率,2024-07-01~2024-08-31,7-8月合计,酒店行业跟踪口径,酒店间夜,行业协会计,实际,同比,62,增长率,2026-08-21,,中信证券(酒店数据跟踪),2024年8月第5周酒店数据跟踪,2024-09,C,https://www.meiritouyan.com/3886.html,约+6.2%;量增价跌
酒店住宿,北京高星级酒店暑期入住率,80,%,百分比,2024-07-01~2024-08-31,7-8月合计,多家高星酒店监测口径,酒店间夜,待核,实际,无(水平值),62,水平值,2026-08-21,,多家北京高星酒店(中国网),暑期北京住宿市场,2024-07-16,B,https://www.toutiao.com/article/7392043294383030784/,约80%(去年同期85%以上);市场理性回落
