主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
旅行社,定制游订单同比,500,%,增长率,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,同比,8,增长率,2026-08-21,,携程(凤凰网转引),2024龙年春节旅行报告,2024-02-17,C,https://news.ifeng.com/c/8XFVhU2g74K,超5倍;西安/丽江/阆中年味主题定制线路+超10倍
旅行社,家庭出游成为主流,是,定性,定性,2024-02-10~2024-02-17,8天,途牛自披露口径,平台自披露,平台自披露,实际,无(水平值),8,定性,2026-08-21,,途牛(腾讯新闻转引),2024年春节旅游消费盘点,2024-02-18,C,https://news.qq.com/rain/a/20240218A04VEL00,国内文化游/冰雪游/主题乐园游/避寒游/海岛游度假类消费火爆
旅行社,旅行社行业整体订单量,本期暂无权威公开数据,,定性,2024-02-10~2024-02-17,8天,缺口径,弱溯源,弱溯源,定性,无(水平值),8,定性,2026-08-21,无公开来源,无,无,2024,D,无,全国旅行社订单总量无权威公开数据;仅平台侧结构数据(C级)可用
景区目的地,三亚接待游客,248.14,万人次,水平值,2024-02-09~2024-02-16,8天,三亚市统计口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,三亚市政府(央广网),哈尔滨三亚等网红城市晒出春节旅游成绩单,2024-02-22,B,https://www.cnr.cn/lvyou/dsywzl/20240222/t20240222_526603501.shtml,同比增长34.62%(2.9-2.16)
景区目的地,三亚旅游总收入,74.94,亿元,水平值,2024-02-09~2024-02-16,8天,三亚市统计口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,三亚市政府(央广网),哈尔滨三亚等网红城市晒出春节旅游成绩单,2024-02-22,B,https://www.cnr.cn/lvyou/dsywzl/20240222/t20240222_526603501.shtml,同比增长34.67%
景区目的地,上海接待游客,1675.95,万人次,水平值,2024-02-10~2024-02-17,8天,上海旅游大数据监测口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,上海旅游大数据监测(人民网转引),春节消费市场实现良好开局,2024-02-23,B,https://finance.people.com.cn/BIG5/n1/2024/0223/c1004-40181670.html,同比约+50%
景区目的地,全国A级景区二消结构占比,本期暂无权威公开数据,,定性,2024-02-10~2024-02-17,8天,缺口径,弱溯源,弱溯源,定性,无(水平值),8,定性,2026-08-21,无公开来源,无,无,2024,D,无,餐饮/住宿/文创/游乐二消拆解未见权威披露;留缺口
景区目的地,北京接待游客,1749.5,万人次,水平值,2024-02-10~2024-02-17,8天,北京旅游大数据综合监测口径,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,北京市文化和旅游局(央广网),龙年春节北京假日旅游市场持续火爆,2024-02-17,B,https://www.cnr.cn/bj/oiue/20240217/t20240217_526596502.shtml,按可比口径同比+37.4%;较2019同期+25.7%
景区目的地,北京旅游收入,286.5,亿元,水平值,2024-02-10~2024-02-17,8天,北京旅游大数据综合监测口径,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,北京市文化和旅游局(央广网),龙年春节北京假日旅游市场持续火爆,2024-02-17,B,https://www.cnr.cn/bj/oiue/20240217/t20240217_526596502.shtml,同比+40.6%;较2019同期+27.4%
景区目的地,哈尔滨冰雪游热度2024-25雪季(预测),回落至常态,定性,定性,2024-11-01~2025-03-31,跨雪季,预测口径,测算,测算,预计,无(水平值),365,定性,2026-08-21,预判待回填,本报告预测(现象级热度可持续性判断),预测台账,2024-02-20,D,https://society.people.com.cn/n1/2024/0219/c1008-40179168.html,预测ID=2024春节-F05;拐点判据=客流增速转负/搜索热度同比下滑;置信度中
景区目的地,哈尔滨接待游客,1009.3,万人次,水平值,2024-02-10~2024-02-17,8天,大数据测算口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,哈尔滨市文化广电和旅游局(新华社/人民网),哈尔滨冰雪游再创新高,2024-02-19,B,https://society.people.com.cn/n1/2024/0219/c1008-40179168.html,日均同比+81.7%;游客接待量创历史新高
景区目的地,哈尔滨旅游总收入,164.2,亿元,水平值,2024-02-10~2024-02-17,8天,大数据测算口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,哈尔滨市文化广电和旅游局(新华社/人民网),哈尔滨冰雪游再创新高,2024-02-19,B,https://society.people.com.cn/n1/2024/0219/c1008-40179168.html,按可比口径同比+235.4%;创历史新高
景区目的地,宋城演艺千古情演出场次,506,场,水平值,2024-02-10~2024-02-17,8天,宋城演艺自披露,平台自披露,待核,实际,无(水平值),8,水平值,2026-08-21,,宋城演艺(中信证券研报转引),春节假期旅游市场消费火热,2024-02-19,C,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,为2019同期251%;接待272万人次为207%
景区目的地,宋城演艺接待游客,272,万人次,水平值,2024-02-10~2024-02-17,8天,宋城演艺自披露,平台自披露,待核,实际,无(水平值),8,水平值,2026-08-21,,宋城演艺(中信证券研报转引),春节假期旅游市场消费火热,2024-02-19,C,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,为2019同期207%;总营收2.2亿为2019的189%
景区目的地,橘子洲接待游客,63.2,万人次,水平值,2024-02-10~2024-02-17,8天,文旅部通报口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,文化和旅游部,春节假期文化和旅游市场安全繁荣有序,2024-02-18,A,https://www.mct.gov.cn:10443/whzx/whyw/202402/t20240218_951325.htm,湖南橘子洲旅游区;同比+44.63%
景区目的地,江苏接待游客,5548.18,万人次,水平值,2024-02-10~2024-02-17,8天,省文旅统计口径,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,江苏省文旅部门(央视网),春节假日旅游市场热度强劲攀升,2024-02-18,B,https://news.cctv.cn/2024/02/18/ARTIkKYNdcUN8FOrfmhdb3VF240218.shtml,按可比口径较2023+47.8%;较2019+42.4%
景区目的地,江西5A及重点4A景区接待游客,476,万人次,水平值,2024-02-10~2024-02-17,8天,省文旅统计口径,官方总量,官方总量,实际,同比,8,增长率,2026-08-21,,江西省文旅部门(央视网),春节假日旅游市场热度强劲攀升,2024-02-18,B,https://news.cctv.cn/2024/02/18/ARTIkKYNdcUN8FOrfmhdb3VF240218.shtml,较2023+98.49%;较2019+225.8%
景区目的地,群众文化活动场次,15,万场,水平值,2024-02-10~2024-02-17,8天,春节8天口径v1.0,官方总量,官方总量,实际,无(水平值),8,水平值,2026-08-21,,文化和旅游部,春节假期文化和旅游市场安全繁荣有序,2024-02-18,A,https://www.mct.gov.cn:10443/whzx/whyw/202402/t20240218_951325.htm,村晚/戏曲进乡村/新年画/图书馆过大年;线上线下约6.69亿人次参与
景区目的地,营业性演出场次,1.63,万场,水平值,2024-02-10~2024-02-17,8天,春节8天口径v1.0,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,文化和旅游部,春节假期文化和旅游市场安全繁荣有序,2024-02-18,A,https://www.mct.gov.cn:10443/whzx/whyw/202402/t20240218_951325.htm,同比+52.10%
景区目的地,营业性演出票房收入,7.78,亿元,水平值,2024-02-10~2024-02-17,8天,春节8天口径v1.0,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,文化和旅游部,春节假期文化和旅游市场安全繁荣有序,2024-02-18,A,https://www.mct.gov.cn:10443/whzx/whyw/202402/t20240218_951325.htm,同比+80.09%;观演657.65万人次(+77.71%)
景区目的地,营业性演出观演人数,657.65,万人次,水平值,2024-02-10~2024-02-17,8天,春节8天口径v1.0,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,文化和旅游部,春节假期文化和旅游市场安全繁荣有序,2024-02-18,A,https://www.mct.gov.cn:10443/whzx/whyw/202402/t20240218_951325.htm,同比+77.71%
游客画像,亲子游订单占比,45,%,水平值,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,同比,8,水平值,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,"https://news.cnstock.com/news,bwkx-202402-5190266.htm",亲子+父母同行订单占比16%;机票订单中亲子占42%同比+80%
游客画像,亲子游订单占比,45,%,水平值,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,无(水平值),8,水平值,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,"https://news.cnstock.com/news,bwkx-202402-5190266.htm",父母同行16%;家庭出游主流
游客画像,全国游客平均出游距离,本期暂无权威公开数据,,定性,2024-02-10~2024-02-17,8天,缺口径,弱溯源,弱溯源,定性,无(水平值),8,定性,2026-08-21,无公开来源,无,无,2024,D,无,2023版曾披露206.9公里;2024版未见公开;留缺口不臆造
游客画像,多段出游订单占比,20,%,水平值,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,同比,8,水平值,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,https://difang.gmw.cn/sh/2024-02/19/content_37153262.htm,2个及以上城市;同比提升3个百分点
游客画像,本地游订单占比,24,%,水平值,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,无(水平值),8,水平值,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,https://news.ifeng.com/c/8XFVhU2g74K,带动老家景区/公园/商圈/民俗人气
游客画像,机票订单中亲子占比,42,%,水平值,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,同比,8,增长率,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,"https://news.cnstock.com/news,bwkx-202402-5190266.htm",同比+80%
游客画像,跨省游订单占比,57,%,水平值,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,同比,8,水平值,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,"https://news.cnstock.com/news,bwkx-202402-5190266.htm",同比去年翻番增长;该平台自身口径，非全市场
酒店,2024全年酒店行业RevPAR同比(预测),5,%,增长率,2024-01-01~2024-12-31,全年,预测口径,测算,测算,预计,同比,365,区间,2026-08-21,预判待回填,本报告预测(春节ADR+9.5%但Occ受压),预测台账,2024-02-20,D,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,预测ID=2024春节-F04;中心值+5%，区间0~+10%，置信度中低;供给增加压制Occ
酒店,三亚旅游饭店平均入住率,90.86,%,水平值,2024-02-09~2024-02-16,8天,三亚市抽样调查口径,官方总量,官方总量,实际,同比,8,水平值,2026-08-21,,三亚市政府(央广网),哈尔滨三亚等网红城市晒出春节旅游成绩单,2024-02-22,B,https://www.cnr.cn/lvyou/dsywzl/20240222/t20240222_526603501.shtml,同比+3.92pct;亚龙湾93.45%/海棠湾95.41%
酒店,全国主要县城酒店预订同比,120,%,增长率,2024-02-10~2024-02-17,8天,同程自披露口径,平台自披露,平台自披露,实际,同比,8,增长率,2026-08-21,,同程旅行(腾讯新闻/文旅中国转引),回家过年住酒店成新选择,2024-02-19,C,https://new.qq.com/rain/a/20240219A06MS900,同程平台数据;该平台自身口径
酒店,全国酒店行业平均ADR,277.5,元,水平值,2024-02-10~2024-02-17,8天,酒店之家平台口径,平台自披露,平台自披露,实际,同比,8,增长率,2026-08-21,,酒店之家(中信证券研报转引),春节假期旅游市场消费火热,2024-02-19,C,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,ADR同比2023农历日均+9.5%
酒店,全国酒店行业平均OCC,53.4,%,水平值,2024-02-10~2024-02-17,8天,酒店之家平台口径,平台自披露,平台自披露,实际,无(水平值),8,水平值,2026-08-21,,酒店之家(中信证券研报转引),春节假期旅游市场消费火热,2024-02-19,C,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,第三方平台数据，非官方;ADR 277.5元;RevPAR 148.1元
酒店,全国酒店行业平均Occ,53.4,%,水平值,2024-02-10~2024-02-17,8天,酒店之家平台口径,平台自披露,平台自披露,实际,无(水平值),8,水平值,2026-08-21,,酒店之家(中信证券研报转引),春节假期旅游市场消费火热,2024-02-19,C,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,Occ同比负增长，主因供给增加(OTA住宿设施同比+37%)
酒店,全国酒店行业平均RevPAR,148.1,元,水平值,2024-02-10~2024-02-17,8天,酒店之家平台口径,平台自披露,平台自披露,实际,同比,8,增长率,2026-08-21,,酒店之家(中信证券研报转引),春节假期旅游市场消费火热,2024-02-19,C,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-02-19/doc-inaiprfr2827141.shtml,RevPAR同比2023农历当周+4.1%
酒店,华住三线城市酒店入住率,82,%,水平值,2024-02-10~2024-02-17,8天,华住集团自披露,平台自披露,待核,实际,无(水平值),8,水平值,2026-08-21,,21世纪经济报道,2024年春节假日酒旅市场分析报告,2024-03-22,C,https://m.21jingji.com/article/20240322/herald/3bfafc33bb0e0fd66d045776e836ed0d.html,四线城市近80%
酒店,华住泉州/海口/福州/重庆/哈尔滨酒店入住率,93,%,水平值,2024-02-10~2024-02-17,8天,华住集团自披露,平台自披露,待核,实际,无(水平值),8,水平值,2026-08-21,,21世纪经济报道,2024年春节假日酒旅市场分析报告,2024-03-22,C,https://m.21jingji.com/article/20240322/herald/3bfafc33bb0e0fd66d045776e836ed0d.html,五城入住率均超93%
酒店,华住集团春节接待人次,735,万人次,水平值,2024-02-10~2024-02-17,8天,华住集团自披露,平台自披露,待核,实际,无(水平值),8,增长率,2026-08-21,,华住集团(21世纪经济报道),酒店企业春节成绩单,2024-02-26,C,https://www.21jingji.com/article/20240226/herald/d2c183747374a4fa12b81bf60d5cc132.html,为去年同期2.3倍
酒店,县城酒店订单同比,60,%,增长率,2024-02-10~2024-02-17,8天,携程自披露口径,平台自披露,平台自披露,实际,同比,8,增长率,2026-08-21,,携程,2024龙年春节旅行报告,2024-02-17,C,https://news.ifeng.com/c/8XFVhU2g74K,浮梁/浑源/五常/闽侯/凭祥+超2倍;回家过年住酒店
酒店,经济型酒店平均房价较2019,23,%,增长率,2024-02-10~2024-02-17,8天,STR数据(21世纪经济报道转引),待核,待核,实际,较2019,8,增长率,2026-08-21,,STR(21世纪经济报道转引),2024年春节假日酒旅市场分析报告,2024-03-22,C,https://m.21jingji.com/article/20240322/herald/3bfafc33bb0e0fd66d045776e836ed0d.html,经济型涨幅最明显;奢华酒店价格净值增长最突出
酒店,酒店行业渠道结构(OTA/直营/会员),本期暂无权威公开数据,,定性,2024-02-10~2024-02-17,8天,缺口径,弱溯源,弱溯源,定性,无(水平值),8,定性,2026-08-21,无公开来源,无,无,2024,D,无,OTA/直营/会员渠道占比及佣金率侵蚀未见权威披露;留缺口
酒店,锦江(中国区)综合RevPAR同比,45,%,水平值,2024-02-10~2024-02-17,8天,锦江集团自披露,平台自披露,待核,实际,同比,8,增长率,2026-08-21,,锦江酒店(21世纪经济报道),酒店企业春节成绩单,2024-02-26,C,https://www.21jingji.com/article/20240226/herald/d2c183747374a4fa12b81bf60d5cc132.html,OCC同比+33%
酒店,锦江西双版纳RevPAR同比,91,%,增长率,2024-02-10~2024-02-17,8天,锦江集团自披露,平台自披露,待核,实际,同比,8,增长率,2026-08-21,,21世纪经济报道,2024年春节假日酒旅市场分析报告,2024-03-22,C,https://m.21jingji.com/article/20240322/herald/3bfafc33bb0e0fd66d045776e836ed0d.html,旅游城市酒店经营优异
