检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2023国庆 四川 5A景区 接待游客,2026-08-31-R2,5A级旅游景区接待游客人次 = 390.14万人次,四川省文化和旅游厅,中秋国庆假期四川5A景区数据,2023-10-07,https://www.sc.gov.cn/10462/10464/10797/2023/10/7/574a3f36ad5546bb88d958664c8e275b.shtml,"全省16家5A级旅游景区累计接待游客390.14万人次、实现门票收入1.83亿元,同比分别增长523.14%和776.55%",未存-网络不可达,L1,入库L1-快照未存,R2,否
2023国庆 河南 景区榜单 TOP5,2026-08-31-R2,河南国庆景区接待TOP5:清明上河园45.07万人次、银基国际旅游度假区43.21万人次、龙门石窟42.9万人次、云台山39.6万人次,河南省文化和旅游厅/澎湃新闻,,,https://www.thepaper.cn/newsDetail_forward_24855713,河南接待游客人次居前五位的景区依次为:清明上河园45.07万人次、银基国际旅游度假区43.21万人次、龙门石窟42.9万人次、云台山39.6万人次,未存-网络不可达,L2,入库L2-快照未存,R2,否
2023国庆 新消费 音乐节 文旅融合,2026-08-31-R2,国庆黄金周音乐节、演出关键词搜索量同比分别增长4倍多、3倍多;旅游+音乐/文化/美食/实景演出等融合产品深受年轻游客喜爱,携程/新华网,,,http://www.news.cn/food/20231009/9800a5b4270e40b58ebc096dccf6bf19/c.html,携程数据显示国庆黄金周期间音乐节、演出等关键词搜索量同比分别增长4倍多、3倍多;旅游+音乐/文化/美食/实景演出等套餐丰富了游客选择,未存-网络不可达,L2,入库L2-快照未存,R2,否
2023国庆 政策 国务院 旅游消费,2026-08-31-R2,"国务院办公厅印发《关于释放旅游消费潜力推动旅游业高质量发展的若干措施》,提出加大优质旅游产品和服务供给、推进文化和旅游深度融合发展",国务院办公厅,,,https://www.gov.cn/yaowen/liebiao/202310/content_6907585.htm,"假期前夕国务院办公厅印发《关于释放旅游消费潜力推动旅游业高质量发展的若干措施》,提出加大优质旅游产品和服务供给,推进文化和旅游深度融合发展",未存-网络不可达,L2,入库L2-快照未存,R2,否
2023国庆 5A景区 榜单 夫子庙 钟山,2026-08-31-R2,"中国旅游研究院重点监测326家5A级景区中,夫子庙-秦淮风光带景区、钟山风景区假期游客接待量分别位列全国第二名和第三名",中国旅游研究院/江苏智慧文旅平台,,,http://www.ce.cn/cysc/newmain/yc/jsxw/202310/11/t20231011_38744123.shtml,"夫子庙—秦淮风光带景区、钟山风景名胜区接待游客分别为318.9万人次和162.7万人次,在中国旅游研究院重点监测的326家5A级旅游景区中分别位列全国第二名和第三名",未存-网络不可达,L2,入库L2-快照未存,R2,否
2023国庆 消费特征 前半程团圆 后半程旅游,2026-08-31-R2,"中秋遇上国庆,前半程团圆、后半程旅游特征明显;热点更热、冷点不冷现象突出;中远程旅游实现较高增长",文化和旅游部数据中心,,,http://www.mct.gov.cn/whzx/whyw/202310/t20231006_947726.htm,"中秋遇上国庆,前半程团圆、后半程旅游特征较为明显,群众假日出游意愿得到集中释放,中远程旅游实现较高增长,热点更热、冷点不冷现象突出",snapshots/文旅部_2023中秋国庆文旅市场情况.html,L2,入库L2,R2,是-共4条
2023国庆 上海 接待游客,2026-09-09-R3,上海接待游客人次 = 2129.67万人次,上海市文化和旅游局,中秋国庆假日上海文旅市场数据,2023-10-06,http://m.toutiao.com/group/7286851910743769619/,中秋国庆假日本市共接待游客2129.67万人次,snapshots/上海市文旅局_中秋国庆上海文旅数据.html,L1,入库L1,R3,是-共2条
2023国庆 上海 旅游消费,2026-09-09-R3,上海全要素旅游消费交易总金额 = 292.38亿元,上海银联,中秋国庆假日上海文旅消费数据,2023-10-06,http://m.toutiao.com/group/7286851910743769619/,上海地区含吃、住、行、游、购、娱等全要素旅游消费交易总金额为292.38亿元，同比增长29.70%,snapshots/上海市文旅局_中秋国庆上海文旅数据.html,L1,入库L1,R3,是-共2条
2023国庆 锦江酒店 RevPAR 恢复度,2026-09-09-R3,锦江酒店RevPAR恢复度(较2019) = 127%,锦江酒店(中国区),国庆假期酒店经营数据,2023-10-09,http://news.qq.com/rain/a/20231009A08DE100,国庆假期前七天锦江酒店RevPAR恢复到2019年的127%，入住率方面与2019年有约2%的差距,snapshots/锦江酒店_国庆假期经营数据.html,L1,入库L1,R3,否
2023国庆 首旅酒店 RevPAR,2026-09-09-R3,首旅酒店Q3全部酒店RevPAR = 185元,首旅酒店,2023年第三季度经营数据,2023-10-17,https://finance.sina.cn/2023-10-17/detail-imzriswh0975914.d.html,2023年第三季度，公司全部酒店RevPAR为185元，比上年同期上升59%，并超过2019年同期6%,snapshots/首旅酒店_2023Q3经营数据.html,L1,入库L1,R3,否
2023国庆 酒店 平均房价指数,2026-09-09-R3,内地酒店平均房价指数(较2019) = 116%,STR/时代在线,2023国庆假期酒店经营报告,2023-11-13,https://www.time-weekly.com/post/306666,与2019年同期相比，国庆期间我国内地酒店平均房价指数达到116,snapshots/STR_2023国庆酒店经营报告.html,L1,入库L1,R3,是-共3条
2023国庆 酒店 RevPAR指数,2026-09-09-R3,内地酒店RevPAR指数(较2019) = 112%,STR/时代在线,2023国庆假期酒店经营报告,2023-11-13,https://www.time-weekly.com/post/306666,每间可售房收入指数达到112，入住率指数为97，除入住率外均超越2019年同期水平,snapshots/STR_2023国庆酒店经营报告.html,L1,入库L1,R3,是-共3条
2023国庆 酒店 入住率指数,2026-09-09-R3,内地酒店入住率指数(较2019) = 97%,STR/时代在线,2023国庆假期酒店经营报告,2023-11-13,https://www.time-weekly.com/post/306666,入住率指数为97，国庆假期期间我国内地酒店的入住率最高达到83%,snapshots/STR_2023国庆酒店经营报告.html,L1,入库L1,R3,是-共3条
2023国庆 澳门 酒店入住率,2026-09-09-R3,澳门酒店平均入住率 = 87.9%,澳门特区政府旅游局,中秋国庆假期澳门旅游数据,2023-10-08,http://www.zlb.gov.cn/2023-10/08/c_1212285729.htm,中秋、国庆假期入境澳门的旅客逾93万人次，澳门酒店平均入住率达87.9%,snapshots/澳门旅游局_中秋国庆澳门旅游数据.html,L1,入库L1,R3,是-共2条
2023国庆 澳门 入境旅客,2026-09-09-R3,澳门入境旅客人次 = 93万人次,澳门特区政府旅游局,中秋国庆假期澳门旅游数据,2023-10-08,http://www.zlb.gov.cn/2023-10/08/c_1212285729.htm,中秋、国庆假期入境澳门的旅客逾93万人次，日均入境旅客量同比增加3.7倍,snapshots/澳门旅游局_中秋国庆澳门旅游数据.html,L1,入库L1,R3,是-共2条
2023国庆 携程 出境游,2026-09-09-R3,携程出境游订单同比增速 = 800%,携程,中秋国庆旅游总结报告,2023-10-07,http://www.news.cn/city/20231007/9e0965b4bb92465c9da610c6909133d2/c.html,假期期间，出境游订单同比增长超8倍,snapshots/携程_中秋国庆旅游总结报告.html,L1,入库L1,R3,是-共2条
2023国庆 携程 跨省游,2026-09-09-R3,携程跨省游订单占比 = 51%,携程,中秋国庆旅游总结报告,2023-10-07,http://www.yn.news.cn/20231007/fac84cb903a34da0a6ca35dd50fbd0f9/c.html,十一假期，跨省游订单占比达51%，同比增长2倍多,snapshots/携程_中秋国庆旅游总结报告.html,L1,入库L1,R3,是-共2条
2023国庆 携程 旅拍,2026-09-09-R3,携程旅拍订单同比增速 = 100%,携程,中秋国庆旅游总结报告,2023-10-13,http://travel.ce.cn/gdtj/202310/13/t20231013_7371038.shtml,长假期间，携程旅拍订单同比增长1倍，搜索热度同比增长2倍多,snapshots/携程_旅拍订单数据.html,L1,入库L1,R3,否
2023国庆 去哪儿 机票,2026-09-09-R3,去哪儿机票预订量较疫情前增速 = 50%,去哪儿,2023十一假期出行数据,2023-10-06,https://news.cctv.com/2023/10/06/ARTIGuEnZovhWpeAMHY2psUM231006.shtml,今年十一期间，国内热门城市机票预订量较疫情前增长近五成，9月29日出发的机票预订量创下历史新高,snapshots/去哪儿_十一假期出行数据.html,L1,入库L1,R3,否
2023国庆 银联 住宿 支付,2026-09-09-R3,银联住宿行业日均交易金额同比增速 = 44%,中国银联,2023中秋国庆假期支付数据,2023-10-07,https://www.gov.cn/yaowen/shipin/202310/content_6907659.htm,假期八天，银联网络交易活跃，从日均交易金额看，住宿行业同比增长约44%，交通行业同比增长20%,snapshots/中国银联_中秋国庆支付数据.html,L1,入库L1,R3,是-共2条
2023国庆 银联 交通 支付,2026-09-09-R3,银联交通行业日均交易金额同比增速 = 20%,中国银联,2023中秋国庆假期支付数据,2023-10-07,https://www.gov.cn/yaowen/shipin/202310/content_6907659.htm,住宿行业同比增长约44%，交通行业同比增长20%,snapshots/中国银联_中秋国庆支付数据.html,L1,入库L1,R3,是-共2条
2023国庆 福建 酒店 营收,2026-09-09-R3,福建旅发集团酒店营收同比增速 = 105.9%,福建省旅发集团,国庆假期酒店经营数据,2023-10-13,https://m.thepaper.cn/newsDetail_forward_24905562,系统内管理酒店实现营收按可比口径同比增长105.90%，平均出租率按可比口径同比增长26.40%，平均房价按可比口径同比增长53.22%,snapshots/福建旅发集团_国庆酒店经营数据.html,L1,入库L1,R3,否
2023国庆 人均消费 派生指标,2026-09-09-R3,全国人均旅游消费 = 912.1元/人次,路透社/文化产业评论,2023国庆假期人均消费估算,2023-10-10,https://news.qq.com/rain/a/20231010A09ITE00,今年国庆假期全国游客人均消费约为912.14元，与疫前2019年同期游客人均消费830.83元相比较，达到了疫情前的110%,snapshots/文化产业评论_国庆人均消费估算.html,L1,入库L1,R3,否
2023国庆 日均等效 出游人次,2026-09-09-R3,日均等效出游人次 = 1.03亿人次/天,本技能测算,日均等效值推算,2026-08-31,https://www.mct.gov.cn/preview/whzx/whyw/202310/t20231006_947726.htm,8.26亿人次÷8天≈1.03亿人次/天,snapshots/文旅部_2023中秋国庆文旅市场情况.html,L1,入库L1,R3,是-共4条
2023国庆 日均等效 旅游收入,2026-09-09-R3,日均等效旅游收入 = 941.8亿元/天,本技能测算,日均等效值推算,2026-08-31,https://www.mct.gov.cn/preview/whzx/whyw/202310/t20231006_947726.htm,7534.3亿元÷8天≈941.8亿元/天,snapshots/文旅部_2023中秋国庆文旅市场情况.html,L1,入库L1,R3,是-共4条
2023国庆 飞猪 研学游 汉服旅拍,2026-09-09-R3,"飞猪数据显示近一个月""研学游""搜索热度同比增长超2.6倍，""汉服旅拍""搜索热度同比增长超五成",飞猪,,,https://www.gov.cn/yaowen/liebiao/202310/content_6907580.htm,"飞猪数据显示，近一个月""研学游""搜索热度同比去年增长超2.6倍，""汉服旅拍""搜索热度同比去年增长超五成",snapshots/飞猪_国庆新消费搜索热度.html,L2,入库L2,R3,否
2023国庆 同程 酒店 峰值,2026-09-09-R3,"同程旅行数据显示假日期间平台酒店预订量超过""五一""假期，创下今年以来的单日峰值",同程旅行,,,https://news.cctv.com/2023/10/07/ARTIoUdONaHh0hQVy4ixDbBC231007.shtml,"同程旅行网数据显示，假日期间平台酒店预订量超过""五一""假期，创下今年以来的单日峰值，机票、火车票、景区门票预订量均创下近5年同期",snapshots/同程旅行_国庆酒店预订峰值.html,L2,入库L2,R3,否
2023国庆 携程 自由行 私家团,2026-09-09-R3,携程数据显示十一期间自由行、私家团订单均同比增长2倍多，租车自驾订单同比增长1倍多,携程,,,http://m.toutiao.com/group/7286783905259422267/,从用户出游方式看，自由行、私家团、租车自驾游等方式更受欢迎。携程数据显示，今年十一期间，自由行、私家团订单均同比增长2倍多，租车自驾订单同比增长1倍多,snapshots/携程_国庆出游方式数据.html,L2,入库L2,R3,否
2023国庆 携程 小众目的地 下沉化,2026-09-09-R3,"越来越多""小地方""、""小众目的地""开始走红，下沉化趋势明显",携程,,,http://m.toutiao.com/group/7286783905259422267/,"下沉化则是在热门目的地之外，越来越多""小地方""、""小众目的地""开始走红",snapshots/携程_国庆小众目的地趋势.html,L2,入库L2,R3,否
2023国庆 重庆 旅游订单,2026-09-09-R3,"根据携程数据统计，目的地为重庆的十一""超级假期""整体旅游订单量同比去年增长145%",携程,,,http://www.cq.gov.cn/ywdt/jrcq/202310/t20231007_12399100.html,"根据携程数据统计，目的地为重庆的十一""超级假期""整体旅游订单量，同比去年增长145%",snapshots/携程_重庆国庆旅游订单.html,L2,入库L2,R3,否
2023国庆 分省 旅游成绩单,2026-09-09-R3,25省份公布中秋国庆旅游成绩单，河南揽客居首，江苏吸金最多,澎湃新闻,,,https://www.thepaper.cn/newsDetail_forward_24855713,25省份中秋国庆旅游成绩单：河南揽客居首，江苏吸金最多。北京游客在京人均花费1310.6元，同比增长39.9%,snapshots/澎湃新闻_25省份国庆旅游成绩单.html,L2,入库L2,R3,否
2023国庆 文化地标 热门目的地,2026-09-09-R3,上海迪士尼乐园、西安秦始皇帝陵博物院、武汉黄鹤楼等文化地标成为热门目的地；成都、长沙、重庆、广州、西安等网红城市更受青睐,文化和旅游部,,,https://www.gov.cn/yaowen/liebiao/202310/content_6907580.htm,"假日期间，上海迪士尼乐园、西安秦始皇帝陵博物院、武汉黄鹤楼等文化地标成为热门目的地；成都、长沙、重庆、广州、西安等富含""网红""文化的城市更受青睐",snapshots/文旅部_国庆文化地标热门目的地.html,L2,入库L2,R3,否
2023国庆 携程 邮轮 门票 民宿,2026-09-09-R3,携程数据显示十一假期门票、民宿订单量均同比增长超2倍，邮轮订单量同比增长超6倍,携程,,,http://m.toutiao.com/group/7287008236782371339/,"来自携程的数据显示，""十一""假期期间，国内游订单量同比增长近2倍。机票、酒店、门票、民宿、租车、邮轮等旗下业务均大幅增长，其中，门票、民宿订单量均同比增长超2倍，邮轮订单量同比增长超6倍",snapshots/携程_国庆平台订单数据.html,L2,入库L2,R3,否
2023年 中秋国庆 安徽 接待游客,2026-09-09-R4,接待游客人次 = 7286万人次,安徽省文化和旅游厅,2023年中秋国庆假期文旅市场数据,2023-11-06,http://m.toutiao.com/group/7298161609510322751/,全省接待游客7286万人次，同比增长59.2%，恢复至2019年同期水平,snapshots/光明网_安徽2023中秋国庆文旅数据.html,L1,入库L1,R4,是-共2条
2023年 中秋国庆 黄山 接待游客,2026-09-09-R4,接待游客人次 = 822.6万人次,黄山市文化和旅游局,2023年中秋国庆假期文旅市场数据,2023-10-07,http://m.toutiao.com/group/7286994499308487202/,全市共接待游客822.6万人次、同比增长56%，较2019年增长20.6%，旅游总收入64.1亿元,snapshots/黄山在线_黄山2023中秋国庆文旅数据.html,L1,入库L1,R4,是-共2条
2023年 中秋国庆 黄山 旅游收入,2026-09-09-R4,旅游收入 = 64.1亿元,黄山市文化和旅游局,2023年中秋国庆假期文旅市场数据,2023-10-07,http://m.toutiao.com/group/7286994499308487202/,旅游总收入64.1亿元、同比增长65.4%，较2019年增长16.3%,snapshots/黄山在线_黄山2023中秋国庆文旅数据.html,L1,入库L1,R4,是-共2条
2023年 中秋国庆 陕西 榆林 接待游客,2026-09-09-R4,接待游客人次 = 342.65万人次,榆林市文化和旅游局,2023年中秋国庆假期文旅市场数据,2023-10-19,http://www.shaanxi.gov.cn/xw/ldx/ds/202310/t20231019_2304037_wap.html,榆林市共接待游客342.65万人次，实现旅游收入18.18亿元，较2021年增长550%,snapshots/陕西省政府_榆林2023中秋国庆文旅数据.html,L1,入库L1,R4,是-共2条
2023年 中秋国庆 陕西 榆林 旅游收入,2026-09-09-R4,旅游收入 = 18.18亿元,榆林市文化和旅游局,2023年中秋国庆假期文旅市场数据,2023-10-19,http://www.shaanxi.gov.cn/xw/ldx/ds/202310/t20231019_2304037_wap.html,实现旅游收入18.18亿元,snapshots/陕西省政府_榆林2023中秋国庆文旅数据.html,L1,入库L1,R4,是-共2条
2023年 中秋国庆 陕西 蓝田 接待游客,2026-09-09-R4,接待游客人次 = 287.99万人次,蓝田县文化和旅游体育局,2023年中秋国庆假期文旅市场数据,2023-10-07,http://www.cnr.cn/sxpd/c/20231007/t20231007_526442878.shtml,全县共接待游客287.99万人次，实现旅游综合收入11.63亿元,snapshots/央广网_蓝田2023中秋国庆文旅数据.html,L1,入库L1,R4,否
2023年 中秋国庆 西安 消费 商贸,2026-09-09-R4,重点监测商贸企业销售额 = 18.05亿元,西安市商务局,2023年中秋国庆假期消费市场数据,2023-10-09,http://www.shaanxi.gov.cn/xw/ldx/ds/202310/t20231009_2302789_wap.html,重点监测的49家商贸流通企业实现销售额18.05亿元，日均同比增长12.24%；旅游消费同比增长超过500%,snapshots/陕西省政府_西安2023中秋国庆消费数据.html,L1,入库L1,R4,否
2023年 中秋国庆 重庆 A级景区 接待游客,2026-09-09-R4,A级景区接待游客人次 = 854.9万人次,重庆市文化和旅游发展委员会,2023年中秋国庆假期文旅市场数据,2023-10-08,http://m.toutiao.com/group/7287425596676850211/,全市130家封闭式A级旅游景区假期累计接待游客854.9万人次,snapshots/今日头条_重庆2023中秋国庆文旅数据.html,L1,入库L1,R4,否
2023年 中秋国庆 重庆 过夜游客,2026-09-09-R4,过夜游客接待人次 = 231.82万人次,重庆市文化和旅游发展委员会,2023年中秋国庆假期文旅市场数据,2023-11-11,http://m.toutiao.com/group/7300008265344401956/,中秋国庆假期全市接待过夜游客231.82万人次，同比增长66.1%，较2019年增长14.8%,snapshots/今日头条_重庆2023中秋国庆过夜游客数据.html,L1,入库L1,R4,否
2023年 中秋国庆 酒店 RevPAR 首旅,2026-09-09-R4,酒店RevPAR = 251元,首旅酒店,2023年国庆假期酒店经营数据,2023-10-17,https://www.stcn.com/article/detail/1005503.html,国庆节长假期间首旅酒店不含轻管理酒店的全部酒店RevPAR为251元，同比上升130%，并超过2019年同期19%,snapshots/证券时报_首旅酒店2023国庆经营数据.html,L1,入库L1,R4,否
2023年 中秋国庆 酒店 RevPAR 锦江,2026-09-09-R4,酒店RevPAR恢复度 = 127%,锦江酒店,2023年国庆假期酒店经营数据,2023-10-09,http://news.qq.com/rain/a/20231009A08DE100,国庆假期前七天锦江酒店RevPAR恢复到2019年的127%，入住率方面与2019年有约2%的差距,snapshots/腾讯新闻_锦江酒店2023国庆经营数据.html,L1,入库L1,R4,否
2023年 中秋国庆 酒店 华住 入住率,2026-09-09-R4,酒店接待人次 = 734万人次,华住集团,2023年中秋国庆假期酒店经营数据,2023-10-12,https://www.jiemian.com/article/10215518.html,华住集团2023年中秋国庆长假期间共接待超734万人次，酒店整体入住率按可比口径较2022年同期增加18个百分点，与2019年同期基本持平,snapshots/界面新闻_华住2023中秋国庆酒店数据.html,L1,入库L1,R4,否
2023年 中秋国庆 泉州 酒店 入住率,2026-09-09-R4,酒店民宿平均入住率 = 70%,泉州市文化和旅游局,2023年中秋国庆假期住宿业数据,2023-10-09,http://fj.people.com.cn/n2/2023/1009/c181466-40597551.html,泉州中心城区酒店、民宿平均入住率达70%以上，其中丰泽区星级酒店平均入住率达85%,snapshots/人民网福建_泉州2023中秋国庆酒店数据.html,L1,入库L1,R4,否
2023年 中秋国庆 澳门 入境旅客 酒店,2026-09-09-R4,入境旅客人次 = 93万人次,澳门特区政府旅游局,2023年中秋国庆假期入境旅客数据,2023-10-08,http://www.zlb.gov.cn/2023-10/08/c_1212285729.htm,中秋国庆假期入境澳门的旅客逾93万人次，其中9月30日入境旅客达15.87万人次创今年最高单日纪录；澳门酒店平均入住率达87.9%,snapshots/澳门中联办_澳门2023中秋国庆入境数据.html,L1,入库L1,R4,否
2023年 中秋国庆 合肥 园博园 接待游客,2026-09-09-R4,景区接待游客人次 = 225万人次,合肥园博园,2023年中秋国庆假期景区接待数据,2023-11-06,http://m.toutiao.com/group/7298161609510322751/,今年中秋国庆假期合肥园博园接待游客约225万人次,snapshots/光明网_安徽2023中秋国庆文旅数据.html,L1,入库L1,R4,是-共2条
2023年 中秋国庆 西安 携程 订单,2026-09-09-R4,携程报告显示西安稳居国内十大热门旅游目的地城市，中秋国庆假期旅游订单量同比增长261%，跨省订单占比近7成，增长305%，3天以上团占跟团游总量一半,携程,,,http://news.qq.com/rain/a/20231007A09OO100,携程发布《中秋国庆旅游总结报告》，西安继续稳居国内十大热门旅游目的地城市，目的地为西安的双节假期旅游订单量同比增长261%，跨省订单占比近7成,snapshots/腾讯新闻_携程2023中秋国庆西安订单数据.html,L2,入库L2,R4,否
2023年 中秋国庆 酒店 锦江 RevPAR 满房,2026-09-09-R4,锦江酒店中秋国庆前7天全国酒店整体RevPAR约为去年同期2倍，经济型酒店RevPAR约为去年同期2.4倍，入住率为去年同期1.42倍，超千家酒店连续一周满房,锦江酒店,,,https://m.cls.cn/detail/1479169,锦江酒店(中国区)全国酒店整体RevPAR约为去年同期的2倍，经济型酒店RevPAR约为去年同期的2.4倍，入住率为去年同期的1.42倍，超千家酒店连续一周满房,snapshots/财联社_锦江酒店2023中秋国庆经营数据.html,L2,入库L2,R4,否
2023年 中秋国庆 泉州 省外游客 文旅,2026-09-09-R4,2023年中秋国庆假期泉州旅游收入及省外游客量均居福建省第一，市域外游客占比58.2%，省外游客占比31.7%,泉州市文化和旅游局,,,http://fj.people.com.cn/n2/2023/1009/c181466-40597551.html,据统计，泉州市旅游收入及省外游客量均居福建省第一；据移动大数据监测，泉州接待游客中市域外游客占比58.2%，省外游客占比31.7%,snapshots/人民网福建_泉州2023中秋国庆文旅数据.html,L2,入库L2,R4,否
2023 中秋国庆 民航 客运量 数据,2026-09-09-R5,民航累计运输旅客 = 1708.2万人次,中国民航局,2023年中秋国庆假期民航运输旅客1708.2万人次（新华网客户端转引中国民航报）,2023,https://app.xinhuanet.com/news/article.html?articleId=daa3a0bc-3df1-4735-b0e8-8e0e99961924,中秋国庆假期8天全国民航累计运输旅客1708.2万人次，日均213.5万，较2019国庆日均+12.6%，较2022国庆日均+194.9%；航班正常率94.58%。,snapshots/中国民航局_2023中秋国庆民航运输旅客1708万人次.html,L1,入库L1,R5,是-共2条
2023 中秋国庆 民航 航班量,2026-09-09-R5,民航累计执行航班量 = 134321班,中国民航局,2023年中秋国庆假期民航运输旅客1708.2万人次（新华网客户端转引中国民航报）,2023,https://app.xinhuanet.com/news/article.html?articleId=daa3a0bc-3df1-4735-b0e8-8e0e99961924,假期8天民航累计执行航班134321班，日均16790班，日均航班量较2019年+2.58%、较2022年+109.46%；航班正常率94.58%（较2019+1.65pp）。,snapshots/中国民航局_2023中秋国庆民航运输旅客1708万人次.html,L1,入库L1,R5,是-共2条
2023 民航局 预计 2100万 旅客,2026-09-09-R5,民航旅客运输量(预计) = 2100万人次,中国民航局,民航局：双节期间预计2100万余名旅客乘机出行（人民网）,2023,http://finance.people.com.cn/BIG5/n1/2023/0915/c1004-40078757.html,民航局预计中秋国庆期间2100万余名旅客乘机出行，保障航班13.7万班、日均超1.7万班；日均国内客运航班14000班、运输国内旅客196万人次，比2019国庆+18%/+17%；国际客运航班量恢复至2019年52%。,snapshots/中国民航局_中秋国庆预计2100万旅客乘机出行.html,L1,入库L1,R5,否
2023 国庆 成都 机场 旅客吞吐量,2026-09-09-R5,成都双机场旅客吞吐量 = 203.3万人次,中国民航局西南地区管理局,成都航空枢纽双节假期旅客吞吐量203.3万人次,2023,http://www.caac.gov.cn/PHONE/GLJ_PHONE/XNGLJ/XN_XXGK/XNYSSC/202310/t20231008_221643.html,双节期间成都航空枢纽（双流+天府）旅客吞吐量203.3万人次、起降1.29万架次，日均较2022年分别+150.3%/+235.1%，较2019年+59.9%/+61.1%；10月5日单日26.5万人次创历史新高。,snapshots/民航局西南局_成都双节航空枢纽旅客203万人次.html,L1,入库L1,R5,否
2023 国庆 新疆 机场 旅客,2026-09-09-R5,新疆机场旅客吞吐量 = 112.34万人次,中国民航局新疆管理局,新疆双节航空市场表现良好,2023,http://www.caac.gov.cn/PHONE/GLJ_PHONE/XJGLJ/XJ_DQXW/202310/t20231026_221836.html,中秋国庆假期全疆机场旅客吞吐量112.34万人次，同比+1418%（约14倍），恢复2019年同期的117.5%；乌鲁木齐国际机场旅客吞吐量68.4万人次，较2019年+14.6%。,snapshots/民航局新疆局_新疆双节航空市场表现良好.html,L1,入库L1,R5,否
2023 10月1日 铁路 发送旅客 创新高,2026-09-09-R5,铁路单日旅客发送量峰值 = 2009.8万人次,中国国家铁路集团,全国铁路9月29日发送旅客2009.8万人次 创单日历史新高（光明日报）,2023,http://wap.china-railway.com.cn/xwzx/mtjj/gmrb/gmrb/202310/t20231002_130582.html,9月29日全国铁路发送旅客2009.8万人次，创单日历史新高，铁路单日旅客发送量首次突破2000万人次大关。,snapshots/国铁集团_全国铁路单日旅客发送量创历史新高.html,L1,入库L1,R5,否
2023 国庆 铁路 货物发送 12天,2026-09-09-R5,国家铁路货物发送量 = 1.35亿吨,中国国家铁路集团,国铁集团：假期铁路多项指标创新高（中国政府网）,2023,https://www.gov.cn/yaowen/liebiao/202310/content_6907950.htm,9月27日至10月8日12天，国家铁路累计发送货物1.35亿吨；日均开行旅客列车11737列较2019年+22.8%；12306系统9月22日售票2695.2万张创单日新高。,snapshots/中国政府网_假期铁路多项指标创新高.html,L1,入库L1,R5,否
2023 国庆 抖音 酒旅订单,2026-09-09-R5,抖音酒旅订单量同比增速 = 9倍,抖音生活服务,《2023中秋国庆出游报告》（新京报）,2023,https://m.bjnews.com.cn/detail/1696662269169381.html,抖音生活服务联合巨量引擎城市研究院发布报告：假期抖音网友发布吃喝玩乐内容超5700万，酒旅订单量同比增长9倍，出境游订单同比增7倍；最热门打卡城市北京/重庆/上海/西安/杭州。,snapshots/新京报_抖音双节报告酒旅订单增9倍.html,L1,入库L1,R5,是-共2条
2023 国庆 飞猪 出境游 预订量,2026-09-09-R5,飞猪出境游产品预订量同比增速 = 20倍,飞猪,出境游延续复苏势头 精品私家团成趋势（中国经济网-经济日报）,2023,http://www.ce.cn/cysc/newmain/yc/jsxw/202310/06/t20231006_38737450.shtml,飞猪中秋国庆假期出境游产品预订量同比去年增长超20倍，出境游人次刷新年内峰值；出境距离由'4小时飞行圈'向外扩展，境外租车预订量同比+近9.5倍。,snapshots/中国经济网_出境游延续复苏势头私家团成趋势.html,L1,入库L1,R5,是-共2条
2023 国庆 私家团 订单,2026-09-09-R5,出境游私家团订单环比增速 = 2倍,携程,出境游延续复苏势头 精品私家团成趋势（中国经济网-经济日报）,2023,http://www.ce.cn/cysc/newmain/yc/jsxw/202310/06/t20231006_38737450.shtml,携程数据显示中秋国庆假期出境游私家团订单比8月份增长2倍多；独立成团、个性灵活的私家团更受欢迎，高品质纯玩无购物产品受青睐。,snapshots/中国经济网_出境游延续复苏势头私家团成趋势.html,L1,入库L1,R5,是-共2条
2023 国庆 携程 国内游 订单,2026-09-09-R5,携程国内游订单同比增速 = 2倍,携程,旅企'十一'假期大数据出炉（经济参考报）,2023,http://www.jjckb.cn/2023-10/06/c_1310744225.htm,携程数据显示'十一'假期国内游订单量同比增长近2倍，机票、酒店、门票、民宿、租车、邮轮等业务均大幅增长，其中门票、民宿订单同比+超2倍，邮轮+超6倍。,snapshots/经济参考报_旅企十一假期大数据出炉.html,L1,入库L1,R5,是-共9条
2023 国庆 同程 顺风车,2026-09-09-R5,同程顺风车跨城订单占比 = 79%,同程旅行,旅企'十一'假期大数据出炉（经济参考报）,2023,http://www.jjckb.cn/2023-10/06/c_1310744225.htm,同程旅行数据：'十一'假期平台酒店预订量超过'五一'，机票、火车票、景区预订量均创近五年同期新高；顺风车跨城出行订单占比79%，其中300公里以上订单占33%。,snapshots/经济参考报_旅企十一假期大数据出炉.html,L1,入库L1,R5,是-共9条
2023 国庆 途家 民宿,2026-09-09-R5,途家民宿预订量恢复度 = 1.5倍,途家民宿,旅企'十一'假期大数据出炉（经济参考报）,2023,http://www.jjckb.cn/2023-10/06/c_1310744225.htm,途家民宿数据：截至10月6日假期国内热门城市民宿预订量同比2019年增长1.5倍，每晚平均支付价格503元；喀什民宿较2019年+45倍，浙江民宿+1.2倍、绍兴+3.6倍。,snapshots/经济参考报_旅企十一假期大数据出炉.html,L1,入库L1,R5,是-共9条
