检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2024春节 夜间经济 文旅消费集聚区 客流,2026-08-31-R2,国家级夜间文旅消费集聚区夜间客流量 = 9851.21万人次,文化和旅游部,2024年春节假期文化和旅游市场数据,2024-02-18,https://www.mct.gov.cn/whzx/whyw/202402/t20240218_951325.htm,国家级夜间文化和旅游消费集聚区人气旺，春节期间已纳入监测范围的集聚区累计夜间客流量9851.21万人次，同比增长58.31%。,snapshots/文化和旅游部_国家级夜间文旅消费集聚区夜间客流量.html,L1,入库L1,R2,否
2024春节 商圈 客流 重点商圈,2026-08-31-R2,全国重点商圈客流总量同比增长率 = 73%,央视网(大数据监测),2024年春节假期商圈客流数据,2024-02-16,https://news.cctv.com/2024/02/16/ARTIC4UFpKfHsv31VIpiqdPb240216.shtml,大数据显示，从腊月二十三到现在，全国重点商圈的客流总量同比增长了73%。客流量排名前十的商圈中出现了重庆解放碑步行街、西安大唐不夜城步行街等。,snapshots/央视网(大数据监测)_全国重点商圈客流总量同比增长率.html,L1,入库L1,R2,否
2024春节 网络支付 银联 网联 交易笔数,2026-08-31-R2,全行业网络支付日均交易笔数 = 26.3亿笔,中国人民银行,2024年春节期间网络支付交易情况,2024-02-18,http://www1.xinhuanet.com/politics/20240218/12ecc64e926241aa97f1aebb2b888877/c.html,2024年春节从除夕到大年初八，网联清算公司和中国银联日均处理网络支付交易26.3亿笔，金额1.25万亿元，相比去年春节期间日均分别增长18.6%和8.0%。,snapshots/中国人民银行_全行业网络支付日均交易笔数.html,L1,入库L1,R2,否
2024春节 热门目的地 榜单 同程,2026-08-31-R2,2024年春节假期国内热门目的地TOP10：重庆、成都、西安、北京、上海、广州、昆明、长沙、杭州、深圳,同程旅行,,,http://m.toutiao.com/group/7336509947620180490/,同程旅行数据显示，2024年春节假期国内热门目的地主要有重庆、成都、西安、北京、上海、广州、昆明、长沙、杭州、深圳。西安和长沙作为春晚分会场，节中旅游热度上升明显。,snapshots/同程旅行_2024年春节假期国内热门目的地TOP10：重庆、成都、西安、北京、上海、广州、.html,L2,入库L2,R2,否
2024春节 北京 景区 榜单 接待量,2026-08-31-R2,2024年春节北京游客接待量TOP10景区：王府井252万人、前门大街132.2万人、南锣鼓巷121.6万人、天坛公园115万人、颐和园101.7万人,中国经济网(转引北京文旅),,,http://www.ce.cn/macro/more/202402/18/t20240218_38902382.shtml,游客接待量排名前十的景区(地区)是：王府井252万人；前门大街132.2万人；南锣鼓巷121.6万人；天坛公园115万人；颐和园101.7万人；圆明园71.1万人；地坛公园69.9万人；龙潭公园59.7万人；八达岭长城54.6万人；蓝色港湾47.5万人。,snapshots/中国经济网(转引北京文旅)_2024年春节北京游客接待量TOP10景区：王府井252万人、前门大街132.2.html,L2,入库L2,R2,否
2024春节 冰雪旅游 夜间消费 新消费,2026-08-31-R2,2024年春节冰雪旅游热度不减，哈尔滨、长春、沈阳为主要目的地；广东、江苏、浙江、福建、广西为主要客源地；美团数据显示全国夜间消费规模占比约53%，较去年同期增长48%,美团/同程旅行,,,http://finance.people.com.cn/n1/2024/0219/c1004-40179323.html,同程旅行数据显示，春节期间哈尔滨、长春、沈阳等地成为冰雪旅游主要目的地。美团数据显示，春节假期全国夜间消费规模占比约53%，较去年同期增长48%。,snapshots/美团_同程旅行_2024年春节冰雪旅游热度不减，哈尔滨、长春、沈阳为主要目的地；广东、江苏、浙江.html,L2,入库L2,R2,否
2024春节 安徽 接待游客,2026-08-31-R3,接待游客人次 = 4615.8万人次,安徽省文化和旅游厅,安徽省2024年春节假日文旅市场强劲增长,2024-02-19,https://www.mct.gov.cn/preview/whzx/qgwhxxlb/ah/202402/t20240219_951331.htm,2024年春节长假期间，全省文旅市场强劲增长，接待游客4615.8万人次，同比增长52.3%,snapshots/安徽省文化和旅游厅_接待游客人次.html,L1,入库L1,R3,否
2024春节 安徽 旅游收入,2026-08-31-R3,旅游收入 = 306亿元,安徽省文化和旅游厅,安徽省2024年春节假日文旅市场强劲增长,2024-02-19,https://www.mct.gov.cn/preview/whzx/qgwhxxlb/ah/202402/t20240219_951331.htm,旅游收入306亿元，同比增长55.7%,snapshots/安徽省文化和旅游厅_旅游收入.html,L1,入库L1,R3,否
2024春节 辽宁 接待游客,2026-08-31-R3,接待游客人次 = 4086.6万人次,辽宁省文化和旅游厅,辽宁春节假期文旅市场迎来龙年开门红,2024-02-20,http://www.mct.gov.cn/whzx/qgwhxxlb/ln/202402/t20240220_951347.htm,春节假期辽宁共接待游客4086.6万人次，同比增长299.6%，按可比口径较2019年同期增长64.6%,snapshots/辽宁省文化和旅游厅_接待游客人次.html,L1,入库L1,R3,否
2024春节 辽宁 旅游收入,2026-08-31-R3,旅游收入 = 412.7亿元,辽宁省文化和旅游厅,辽宁春节假期文旅市场迎来龙年开门红,2024-02-20,http://www.mct.gov.cn/whzx/qgwhxxlb/ln/202402/t20240220_951347.htm,实现旅游综合收入412.7亿元，同比增长572.7%，按可比口径较2019年同期增长149.4%,snapshots/辽宁省文化和旅游厅_旅游收入.html,L1,入库L1,R3,否
2024春节 沈阳 接待游客,2026-08-31-R3,接待游客人次 = 1112.13万人次,沈阳市文化旅游和广播电视局,2024春节假期沈阳文旅市场火爆,2024-02-19,http://epaper.lnd.com.cn/lswbepaper/pc/att/202402/19/0be7c75f-2490-4621-bf5f-c6d165d62058.pdf,沈阳累计接待国内游客1112.13万人次，按可比口径同比增长124.20%,snapshots/沈阳市文化旅游和广播电视局_接待游客人次.html,L1,入库L1,R3,否
2024春节 沈阳 旅游收入,2026-08-31-R3,旅游收入 = 151.47亿元,沈阳市文化旅游和广播电视局,2024春节假期沈阳文旅市场火爆,2024-02-19,http://epaper.lnd.com.cn/lswbepaper/pc/att/202402/19/0be7c75f-2490-4621-bf5f-c6d165d62058.pdf,实现国内旅游收入151.47亿元，按可比口径同比增长254.85%,snapshots/沈阳市文化旅游和广播电视局_旅游收入.html,L1,入库L1,R3,否
2024春节 宁德 接待游客,2026-08-31-R3,接待游客人次 = 448.23万人次,宁德市文化和旅游局,福建宁德春节假期旅游总收入逾32亿元,2024-02-19,http://cn.chinadaily.com.cn/a/202402/19/WS65d2eb83a3109f7860dd2388.html,宁德累计接待游客448.23万人次，同比增长52.71%，按可比口径较2019年同期增长111.91%,snapshots/宁德市文化和旅游局_接待游客人次.html,L1,入库L1,R3,否
2024春节 宁德 旅游收入,2026-08-31-R3,旅游收入 = 32.25亿元,宁德市文化和旅游局,福建宁德春节假期旅游总收入逾32亿元,2024-02-19,http://cn.chinadaily.com.cn/a/202402/19/WS65d2eb83a3109f7860dd2388.html,实现旅游总收入322513万元，同比增长61.68%,snapshots/宁德市文化和旅游局_旅游收入.html,L1,入库L1,R3,否
2024春节 江西 接待游客,2026-08-31-R3,接待入赣游客人次 = 1698.48万人次,江西省文化和旅游厅,欢欢喜喜过大年 乐游江西迎新春,2024-02-20,https://www.ctnews.com.cn/paper/content/202402/20/content_89421.html,江西省累计接待入赣游客1698.48万人次，外省入赣游客占比50.44%，按可比口径同比增长37.2%,snapshots/江西省文化和旅游厅_接待入赣游客人次.html,L1,入库L1,R3,否
2024春节 陕西 景区接待,2026-08-31-R3,重点景区接待游客人次 = 149.81万人次,陕西省文化和旅游厅,陕西春节假期文旅市场数据,2024-02-18,http://m.toutiao.com/group/7355025253724127783/,陕西全省重点监测的51个重点旅游景区共接待游客149.81万人次，旅游门票(经营)收入5197.63万元,snapshots/陕西省文化和旅游厅_重点景区接待游客人次.html,L1,入库L1,R3,否
2024春节 陕西 门票收入,2026-08-31-R3,重点景区门票收入 = 5197.63万元,陕西省文化和旅游厅,陕西春节假期文旅市场数据,2024-02-18,http://m.toutiao.com/group/7355025253724127783/,旅游门票(经营)收入5197.63万元,snapshots/陕西省文化和旅游厅_重点景区门票收入.html,L1,入库L1,R3,否
2024春节 四川 A级景区,2026-08-31-R3,A级景区接待游客人次 = 4488.14万人次,四川省文化和旅游厅,龙年春节假期收官 四川文旅市场热辣滚烫,2024-02-18,https://www.sc.gov.cn/10462/10464/10797/2024/2/18/bd41c3185ac547498070b3a62e5cc366.shtml,全省纳入统计的833家A级旅游景区共接待游客4488.14万人次，实现门票收入4.95亿元，同比分别增长27.94%、37.24%,snapshots/四川省文化和旅游厅_A级景区接待游客人次.html,L1,入库L1,R3,否
2024春节 四川 门票收入,2026-08-31-R3,A级景区门票收入 = 4.95亿元,四川省文化和旅游厅,龙年春节假期收官 四川文旅市场热辣滚烫,2024-02-18,https://www.sc.gov.cn/10462/10464/10797/2024/2/18/bd41c3185ac547498070b3a62e5cc366.shtml,实现门票收入4.95亿元，同比增长37.24%，较2019年同期增长18.88%,snapshots/四川省文化和旅游厅_A级景区门票收入.html,L1,入库L1,R3,否
2024春节 四川 5A景区,2026-08-31-R3,5A级景区接待游客人次 = 457.82万人次,四川省文化和旅游厅,龙年春节假期收官 四川文旅市场热辣滚烫,2024-02-18,https://www.sc.gov.cn/10462/10464/10797/2024/2/18/bd41c3185ac547498070b3a62e5cc366.shtml,17家5A级旅游景区累计接待游客457.82万人次，实现门票收入1.36亿元，同比分别增长60.84%、71.94%,snapshots/四川省文化和旅游厅_5A级景区接待游客人次.html,L1,入库L1,R3,否
2024春节 九华山 接待,2026-08-31-R3,九华山接待游客人次 = 47.19万人次,池州市文化和旅游局,池州春节文旅市场增长强劲,2024-02-20,https://news.cri.cn/2024-02-20/c302ce2f-1f71-2b30-c6ff-4c7d23368b92.html,九华山风景区累计接待游客47.19万人次，同比增长50.03%，实现门票收入4368.99万元，营业收入4.73亿元,snapshots/池州市文化和旅游局_九华山接待游客人次.html,L1,入库L1,R3,否
2024春节 九华山 营收,2026-08-31-R3,九华山营业收入 = 4.73亿元,池州市文化和旅游局,池州春节文旅市场增长强劲,2024-02-20,https://news.cri.cn/2024-02-20/c302ce2f-1f71-2b30-c6ff-4c7d23368b92.html,营业收入达到4.73亿元，同比增长46.64%，均创历史新高,snapshots/池州市文化和旅游局_九华山营业收入.html,L1,入库L1,R3,否
2024春节 锦江酒店 RevPAR,2026-08-31-R3,综合RevPAR同比增幅 = 45%,锦江酒店(中国区),锦江酒店2024年春节期间数据,2024-02-19,https://m.jiemian.com/article/10939063.html,锦江酒店旗下全国门店综合RevPAR及OCC同比2023年分别提升了45%、33%，首次同时超过2019年春节假期,snapshots/锦江酒店(中国区)_综合RevPAR同比增幅.html,L1,入库L1,R3,否
2024春节 华住 接待人次,2026-08-31-R3,接待入住人次 = 735万人次,华住集团,华住集团春节假期接待超735万人次,2024-02-20,http://m.toutiao.com/group/7337486378713940532/,华住集团2024年春节假期期间接待超735万人次，是去年春节假期接待人次的2.3倍,snapshots/华住集团_接待入住人次.html,L1,入库L1,R3,否
2024春节 华住 入住率,2026-08-31-R3,酒店入住率同比增幅 = 20百分点,华住集团,华住集团春节假期接待超735万人次,2024-02-20,http://m.toutiao.com/group/7337486378713940532/,酒店入住率比去年春节假期增加超20个百分点，按可比口径较2019年春节假期酒店入住率增加近12个百分点,snapshots/华住集团_酒店入住率同比增幅.html,L1,入库L1,R3,否
2024春节 税务 住宿收入,2026-08-31-R3,住宿服务日均销售收入同比增幅 = 25.4%,国家税务总局,增值税发票数据显示春节消费火热,2024-02-19,http://www.news.cn/fortune/20240219/558b6de12d7240d09dd3827a90b88ea5/c.html,国家税务总局增值税发票数据显示，春节假期住宿服务日均销售收入同比增长25.4%,snapshots/国家税务总局_住宿服务日均销售收入同比增幅.html,L1,入库L1,R3,否
2024春节 商务部 零售餐饮,2026-08-31-R3,重点零售餐饮企业销售额同比增幅 = 8.5%,商务部,春节假期零售餐饮消费火热,2024-02-19,https://www.gov.cn/lianbo/bumen/202402/content_6931895.htm,据商务部商务大数据监测，春节期间全国重点零售和餐饮企业销售额同比增长8.5%,snapshots/商务部_重点零售餐饮企业销售额同比增幅.html,L1,入库L1,R3,否
2024春节 商务部 餐饮,2026-08-31-R3,重点监测餐饮企业销售额同比增幅 = 17%,商务部,春节假期零售餐饮消费火热,2024-02-19,https://www.gov.cn/lianbo/bumen/202402/content_6931895.htm,重点监测餐饮企业销售额同比增长17%，重点监测大型连锁超市即时零售销售额同比增长近10%,snapshots/商务部_重点监测餐饮企业销售额同比增幅.html,L1,入库L1,R3,否
2024春节 税务 餐饮收入,2026-08-31-R3,餐饮服务日均销售收入同比增幅 = 31.5%,国家税务总局,增值税发票数据显示春节消费火热,2024-02-19,http://www.news.cn/fortune/20240219/558b6de12d7240d09dd3827a90b88ea5/c.html,餐饮服务日均销售收入同比增长31.5%,snapshots/国家税务总局_餐饮服务日均销售收入同比增幅.html,L1,入库L1,R3,否
2024春节 商务部 金银珠宝,2026-08-31-R3,金银珠宝销售额同比增幅 = 23.8%,商务部,消费市场实现良好开局,2024-02-23,https://www.gov.cn/lianbo/bumen/202402/content_6933533.htm,商务部重点监测零售企业金银珠宝、体育娱乐用品、通信器材销售额同比分别增长23.8%、15.6%和10.4%,snapshots/商务部_金银珠宝销售额同比增幅.html,L1,入库L1,R3,否
2024春节 央行 网络支付,2026-08-31-R3,网络支付日均交易笔数 = 26.3亿笔,中国人民银行,春节期间网络支付数据公布,2024-02-18,http://www1.xinhuanet.com/politics/20240218/12ecc64e926241aa97f1aebb2b888877/c.html,2024年春节从除夕到大年初八，网联清算公司和中国银联日均处理网络支付交易26.3亿笔，金额1.25万亿元，相比去年春节期间日均分别增长18.6%和8.0%,snapshots/中国人民银行_网络支付日均交易笔数.html,L1,入库L1,R3,否
2024春节 央行 支付金额,2026-08-31-R3,网络支付日均交易金额 = 1.25万亿元,中国人民银行,春节期间网络支付数据公布,2024-02-18,http://www1.xinhuanet.com/politics/20240218/12ecc64e926241aa97f1aebb2b888877/c.html,日均处理网络支付交易金额1.25万亿元，相比去年春节期间日均增长8.0%,snapshots/中国人民银行_网络支付日均交易金额.html,L1,入库L1,R3,否
2024春节 网络支付 总额,2026-08-31-R3,网络支付累计交易金额 = 11.25万亿元,中国人民银行(推算),春节网络支付超11万亿,2024-02-19,https://finance.sina.cn/2024-02-19/detail-inaiqnma7914032.d.html,由日均1.25万亿元×9天计算，2024年春节网络支付累计交易金额超过11万亿元,snapshots/中国人民银行(推算)_网络支付累计交易金额.html,L1,入库L1,R3,否
2024春节 移民局 出入境,2026-08-31-R3,出入境人员总数 = 1351.7万人次,国家移民管理局,春节假期1351.7万人次出入境 同比增长2.8倍,2024-02-18,https://www.nia.gov.cn/n794014/n1050181/n1050498/c1632770/content.html,2024年春节假期全国边检机关共保障1351.7万人次中外人员出入境，日均169万人次，较2023年春节同期增长2.8倍，恢复至2019年春节同期的近九成,snapshots/国家移民管理局_出入境人员总数.html,L1,入库L1,R3,否
2024春节 移民局 日均出入境,2026-08-31-R3,出入境日均人次 = 169万人次,国家移民管理局,春节假期1351.7万人次出入境 同比增长2.8倍,2024-02-18,https://www.nia.gov.cn/n794014/n1050181/n1050498/c1632770/content.html,日均169万人次，单日最高客流量出现在2月12日(正月初三)达185.7万人次,snapshots/国家移民管理局_出入境日均人次.html,L1,入库L1,R3,否
2024春节 恢复度 派生,2026-08-31-R3,出游人次恢复度(较2019) = 119%,证券时报(转引券商研报),机构:春节假期旅游消费增长强劲,2024-02-19,https://www.stcn.com/article/detail/1122271.html,龙年春节假期国内出游人次、旅游收入恢复度分别达119%、107.7%，日均出入境人次恢复至近90%,snapshots/证券时报(转引券商研报)_出游人次恢复度(较2019).html,L1,入库L1,R3,否
2024春节 收入恢复度 派生,2026-08-31-R3,旅游收入恢复度(较2019) = 107.7%,证券时报(转引券商研报),机构:春节假期旅游消费增长强劲,2024-02-19,https://www.stcn.com/article/detail/1122271.html,旅游收入恢复度达107.7%,snapshots/证券时报(转引券商研报)_旅游收入恢复度(较2019).html,L1,入库L1,R3,否
2024春节 自驾 客单价,2026-08-31-R3,自驾客单价 = 3020元,携程,春节假期多领域数据亮眼,2024-02-19,http://m.toutiao.com/group/7337144341712519718/,春节国内自驾客单价为3020元，同比去年提升20%，异地租车订单占比高达93%,snapshots/携程_自驾客单价.html,L1,入库L1,R3,否
2024春节 夜间经济 客流量,2026-08-31-R3,国家级夜间集聚区夜间客流量 = 9851.21万人次,文化和旅游部,人气旺消费热年味浓——春节假期文旅市场呈现新亮点,2024-02-19,https://www.gov.cn/yaowen/liebiao/202402/content_6931862.htm,国家级夜间文化和旅游消费集聚区人气旺，春节期间已纳入监测范围的集聚区累计夜间客流量9851.21万人次，同比增长58.31%,snapshots/文化和旅游部_国家级夜间集聚区夜间客流量.html,L1,入库L1,R3,否
2024春节 美团 消费规模,2026-08-31-R3,生活服务业日均消费规模同比增幅 = 36%,美团,美团2024春节消费洞察,2024-02-18,http://m.toutiao.com/group/7336900563109872180/,美团2024春节消费洞察显示，生活服务业春节假期日均消费规模同比增长36%，较2019年增长超155%,snapshots/美团_生活服务业日均消费规模同比增幅.html,L1,入库L1,R3,否
2024春节 电影 票价,2026-08-31-R3,春节档平均票价 = 49.1元,猫眼专业版,1.6亿人次走进电影院 春节档创多项纪录,2024-02-19,https://www.stcn.com/article/detail/1121661.html,今年春节档平均票价为49.1元，较2023年春节档的52.3元下降3.2元，降幅达到6.1%，自2022年以来连续两年下降,snapshots/猫眼专业版_春节档平均票价.html,L1,入库L1,R3,否
2024春节 冰雪旅游 夜间消费,2026-08-31-R3,2024年春节冰雪旅游热度不减，哈尔滨、长春、沈阳为主要目的地，广东、江苏、浙江、福建、广西为主要客源地,美团/同程旅行,,,http://finance.people.com.cn/n1/2024/0219/c1004-40179323.html,同程旅行数据显示，春节期间哈尔滨、长春、沈阳等地成为冰雪旅游主要目的地。美团数据显示，春节假期全国夜间消费规模占比约53%，较去年同期增长48%,未存-[Errno 2] No such file or dire,L2,入库L2-快照未存,R3,否
2024春节 即时零售 除夕,2026-08-31-R3,春节即时零售快速增长，除夕重点大型连锁超市即时零售销售额同比增长约20%，重点电商平台在线餐饮销售额同比增长40%,商务部,,,http://finance.people.com.cn/n1/2024/0211/c1004-40176821.html,商务部大数据监测显示，除夕我国部分重点大型连锁超市即时零售销售额同比增长约20%，年夜饭等服务消费火热，除夕当天重点电商平台在线餐饮销售额同比增长40%,snapshots/商务部_春节即时零售快速增长，除夕重点大型连锁超.html,L2,入库L2,R3,否
2024春节 出境游 短途,2026-08-31-R3,春节出境以赴港澳及日韩、东南亚、东北亚等短途跨境游为主，部分旅行社新马泰产品基本恢复到2019年同期水平,文化和旅游部,,,https://www.gov.cn/yaowen/liebiao/202402/content_6931862.htm,出境方面以赴中国港澳地区以及日韩、东南亚、东北亚等国家和地区的短途跨境游为主，部分旅行社新马泰产品基本恢复到2019年同期水平,snapshots/文化和旅游部_春节出境以赴港澳及日韩、东南亚、东北亚等.html,L2,入库L2,R3,否
2024春节 境外支付,2026-08-31-R3,春节期间微信支付境外支付笔数较去年增长近2.4倍，支付宝用户境外消费金额较去年增长140%,微信支付/支付宝,,,http://www.news.cn/20240219/704288af49484c05b089b220fcdc194c/c.html,今年春节期间，微信支付的境外支付笔数较去年增长近2.4倍；支付宝用户境外消费金额较去年增长140%，其中东南亚地区消费金额增长显著,未存-[Errno 2] No such file or dire,L2,入库L2-快照未存,R3,否
2024春节 四川 景区门票榜单,2026-08-31-R3,四川春节门票收入排名前五景区：自贡中华彩灯大世界803.51万元、青城山-都江堰586.24万元、峨眉山427.45万元、剑门关294.65万元、成都武侯祠262.72万元,四川省文化和旅游厅,,,https://www.sc.gov.cn/10462/10464/10797/2024/2/13/166111c558fa402a848f24dac603c3e5.shtml,全省门票收入排名前五的景区依次为自贡中华彩灯大世界景区(803.51万元)、青城山—都江堰旅游景区(586.24万元)、峨眉山风景名胜区(427.45万元)、剑门蜀道剑门关旅游景区(294.65万元)、成都武侯祠博物馆(262.72万元),snapshots/四川省文化和旅游厅_四川春节门票收入排名前五景区：自贡中华彩.html,L2,入库L2,R3,否
2024春节 A级景区 接待游客,R4,5A级景区接待游客人次 = 457.82万人次,四川省文化和旅游厅,2024年春节假期全省文旅市场数据,2024-02-18,https://wlt.sc.gov.cn/scwlt/wlyw/2024/2/18/34bfa4e54c5e4c67ade1c9f6f44856e6.shtml,17家5A级旅游景区累计接待游客457.82万人次，实现门票收入1.36亿元，同比分别增长60.84%、71.94%,snapshots/四川文旅厅_春节5A景区数据.html,L1,入库L1,R4,是-共2条
2024春节 A级景区 门票收入,R4,5A级景区门票收入 = 1.36亿元,四川省文化和旅游厅,2024年春节假期全省文旅市场数据,2024-02-18,https://wlt.sc.gov.cn/scwlt/wlyw/2024/2/18/34bfa4e54c5e4c67ade1c9f6f44856e6.shtml,17家5A级旅游景区累计接待游客457.82万人次，实现门票收入1.36亿元，同比分别增长60.84%、71.94%,snapshots/四川文旅厅_春节5A景区数据.html,L1,入库L1,R4,是-共2条
2024春节 A级景区 接待游客,R4,A级景区接待游客人次 = 247.46万人次,乐山市文化广播电视和旅游局,2024年春节假期乐山文旅数据,2024-02-18,https://cbgc.scol.com.cn/news/4760739,全市开放的39家A级旅游景区接待游客247.46万人次，实现门票收入5894.85万元，同比分别增长37.40%、41.85%,snapshots/川观新闻_乐山春节文旅数据.html,L1,入库L1,R4,是-共2条
2024春节 酒店 RevPAR 入住率,R4,酒店综合RevPAR同比增速 = 45%,锦江酒店（中国区）,2024年春节期间经营数据,2024-02-19,https://m.jiemian.com/article/10939063.html,锦江酒店（中国区）旗下全国门店综合RevPAR及OCC同比2023年分别提升了45%、33%，首次同时超过2019年春节假期,snapshots/界面新闻_春节酒旅市场分析.html,L1,入库L1,R4,是-共2条
2024春节 酒店 入住率 中国饭店协会,R4,住宿企业入住率平均增速 = 10.4%,中国饭店协会,2024年春节假期住宿企业经营数据,2024-02,http://m.toutiao.com/group/7614233994439213606/,中国饭店协会方面提供数据显示，今年春节假期受访住宿企业的入住率平均增长10.4%，平均房价平均增长2.3%,snapshots/中国经营报_春节酒店数据.html,L1,入库L1,R4,否
2024春节 新消费 抖音生活服务,R4,生活服务业日均消费规模同比增速 = 153%,抖音生活服务,2024年春节消费数据报告,2024-02-18,http://finance.ce.cn/home/jrzq/dc/202402/18/t20240218_38902869.shtml,除夕至大年初六（2月9日-2月15日），吃喝玩乐等生活服务业日均消费规模同比增长153%,snapshots/中国经济网_抖音春节消费报告.html,L1,入库L1,R4,是-共2条
2024春节 新消费 即时零售 商务部,R4,即时零售销售额同比增速 = 32.2%,商务部,2024年春节假期消费市场情况,2024-02-23,https://www.gov.cn/lianbo/bumen/202402/content_6933533.htm,商务部重点监测电商平台即时零售销售额同比增长32.2%，一些大型连锁超市绿色有机食品销售额增长近20%，部分电商平台骑行装备、滑雪装备销售额增长五成以上,snapshots/中国政府网_消费市场良好开局.html,L1,入库L1,R4,是-共3条
2024春节 银联 网联 支付交易,R4,网络支付日均交易笔数 = 26.3亿笔,中国人民银行,2024年春节期间网络支付交易情况,2024-02-18,http://www1.xinhuanet.com/politics/20240218/12ecc64e926241aa97f1aebb2b888877/c.html,2024年春节从除夕到大年初八，网联清算公司和中国银联日均处理网络支付交易26.3亿笔，金额1.25万亿元，相比去年春节期间，日均分别增长18.6%和8.0%,snapshots/新华网_春节网络支付数据.html,L1,入库L1,R4,是-共2条
2024春节 银联 网联 支付金额,R4,网络支付日均交易金额 = 1.25万亿元,中国人民银行,2024年春节期间网络支付交易情况,2024-02-18,http://www1.xinhuanet.com/politics/20240218/12ecc64e926241aa97f1aebb2b888877/c.html,网联清算公司和中国银联日均处理网络支付交易26.3亿笔，金额1.25万亿元，相比去年春节期间日均分别增长18.6%和8.0%,snapshots/新华网_春节网络支付数据.html,L1,入库L1,R4,是-共2条
2024春节 广东 接待游客 旅游收入,R4,接待游客人次 = 7606.9万人次,广东省文化和旅游厅,2024年春节假期文旅市场数据,2024-02-18,https://static.nfapp.southcn.com/content/202402/18/c8608383.html,2024年春节假期八天，全省共接待游客7606.9万人次，较2023年春节增长68.4%，较2019年春节增长20.2%；实现旅游收入693.6亿元,snapshots/南方+_广东春节文旅数据.html,L1,入库L1,R4,是-共2条
2024春节 广东 旅游收入,R4,旅游收入 = 693.6亿元,广东省文化和旅游厅,2024年春节假期文旅市场数据,2024-02-18,https://static.nfapp.southcn.com/content/202402/18/c8608383.html,实现旅游收入693.6亿元，较2023年春节增长160.8%,snapshots/南方+_广东春节文旅数据.html,L1,入库L1,R4,是-共2条
2024春节 浙江 接待游客 旅游收入,R4,接待游客人次 = 3032.6万人次,浙江省文化和旅游厅,2024年春节假期文旅大数据,2024-02-19,http://www.zj.xinhuanet.com/20240219/7864ce61ff3a4dd8b6a000ac8eb9435e/c.html,2024年春节期间，浙江累计接待游客3032.6万人次，全域旅游收入437.6亿元；全省银联商务累计消费金额达898.10亿元,snapshots/新华网浙江_春节文旅大数据.html,L1,入库L1,R4,否
2024春节 社零 商务部 重点监测,R4,重点零售餐饮企业销售额同比增速 = 8.5%,商务部,2024年春节假期消费市场数据,2024-02-19,https://www.gov.cn/lianbo/bumen/202402/content_6931895.htm,据商务部商务大数据监测，春节期间，全国重点零售和餐饮企业销售额同比增长8.5%，绿色有机食品、金银珠宝销售额同比增长20%左右,snapshots/中国政府网_春节零售餐饮消费.html,L1,入库L1,R4,否
2024春运 铁路 国铁 客运量,R4,铁路春运累计发送旅客 = 4.84亿人次,国铁集团,2024年铁路春运数据,2024-03-06,https://news.cctv.cn/2024/03/06/ARTIX7FrVpXVGmu7cgjmvA7G240306.shtml,全国铁路累计发送旅客4.84亿人次，日均发送1208.9万人次，同比增长39%，较2019年同期增长18.8%,snapshots/央视网_铁路春运收官数据.html,L1,入库L1,R4,否
2024春节 电影票房 消费,R4,春节档电影票房 = 80.16亿元,国家电影局,2024年春节档电影票房数据,2024-02-18,https://www.gov.cn/lianbo/bumen/202402/content_6933533.htm,电影票房80.16亿元，创春节档票房历史新高,snapshots/中国政府网_消费市场良好开局.html,L1,入库L1,R4,是-共3条
2024春节 浙江 景区榜单 热门目的地,R4,2024春节假期浙江日均到访人数TOP10景区：杭州西湖49.5万人次、温州楠溪江40万人次、临海台州府城22.8万人次、杭州千岛湖22.6万人次、嘉兴乌镇16万人次、温州雁荡山14.8万人次、京杭大运河景区14.7万人次、金华横店影视城11.8万人次、湖州南浔古镇11.6万人次、温州南塘文化旅游区9.9万人次,浙江省文化和旅游厅,,,https://www.iesdouyin.com/share/video/7336762915506097460,数据来源浙江文旅，2024春节假期浙江日均到访人数排名前十的景区,snapshots/抖音_浙江春节景区TOP10.html,L2,入库L2,R4,否
2024春节 湖北 景区榜单,R4,2024春节湖北接待人次TOP景区：武汉东湖景区(5A)88.4万人次、恩施宣恩仙山贡水旅游区(4A)85.2万人、十堰郧阳区龙韵村+武当不夜城(3A)、黄冈遗爱湖公园(4A)65万人次、十堰房县西关印象(3A)61.2万人次、襄阳古城景区,湖北省文化和旅游厅,,,https://www.iesdouyin.com/share/video/7337607258034933019,湖北2024年春节接待人次top20景区榜单,snapshots/抖音_湖北春节景区TOP20.html,L2,入库L2,R4,否
2024春节 新消费 国潮 即时零售,R4,2024春节新消费三大特征：①数字/绿色/健康成为新型消费三大方向，即时零售销售额同比+32.2%；②国潮国货走俏，京东非遗花灯成交额同比+9.6倍、非遗年画+175%、非遗刺绣+166%，淘宝拜年服搜索量同比+560%；③科技智能产品旺销，洗地机/洗碗机/智能门锁成为家居新三样,商务部/京东/淘宝,,,https://www.gov.cn/lianbo/bumen/202402/content_6933533.htm,新型消费动能释放，绿色健康消费快速增长；国货国潮国韵产品成为龙年春节消费者新宠,snapshots/中国政府网_消费市场良好开局.html,L2,入库L2,R4,是-共3条
